f(0), 0.50000000000000000000, 0x3fe0000000000000,0.50000000000000000000 
f(1), 1.00000000000000000000, 0x3ff0000000000000,1.00000000000000000000 
f(2),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(3),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(4),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(5),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(6),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(7),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(8),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(9),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(10),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(11),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(12),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(13),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(14),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(15),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(16),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(17),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(18),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(19),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(20),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(21),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(22),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(23),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(24),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(25),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(26),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(27),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(28),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(29),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(30),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(31),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(32),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(33),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(34),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(35),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(36),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(37),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(38),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(39),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(40),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(41),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(42),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(43),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(44),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(45),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(46),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(47),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(48),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(49),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(50),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(51),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(52),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(53),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(54),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(55),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(56),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(57),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(58),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(59),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(60),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(61),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(62),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(63),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(64),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(65),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(66),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(67),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(68),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(69),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(70),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(71),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(72),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(73),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(74),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(75),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(76),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(77),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(78),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(79),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(80),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(81),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(82),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(83),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(84),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(85),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(86),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(87),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(88),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(89),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(90),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(91),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(92),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(93),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(94),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(95),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(96),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(97),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(98),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
f(99),0.00000000000000000000 , 0x8000000000000000,0.00000000000000000000 
